unique_id,has_missing_features,wave,professional_role,years_of_experience,years_of_experience_o,d_years_experience,d_d_years_experience,ethnic_background,ethnic_background_o,shared_ethnicity,significance_shared_ethnicity,significance_shared_religon,d_significance_shared_ethnicity,d_significance_shared_religon,study_field,pref_o_communication_skills,pref_o_reliability,pref_o_intelligence,pref_o_creativity,pref_o_ambitious,pref_o_shared_interests,d_pref_o_communication_skills,d_pref_o_reliability,d_pref_o_intelligence,d_pref_o_creativity,d_pref_o_ambitious,d_pref_o_shared_interests,communication_skills_o,reliability_o,intelligence_o,creativity_o,ambitous_o,shared_interests_o,d_communication_skills_o,d_reliability_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,communication_skills_important,reliability_important,intellicence_important,shared_interests_important,d_communication_skills_important,d_reliability_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,communication_skills,reliability,intelligence,creativity,ambition,d_communication_skills,d_reliability,d_intelligence,d_creative,d_ambition,communication_skills_partner,reliability_partner,intelligence_partner,creativity_partner,ambition_partner,shared_interests_partner,d_communication_skills_partner,d_reliability_partner,d_intelligence_partner,d_creativity_partner,d_ambition_partner,d_shared_interests_partner,sustainability,collaborations,work_life_balance,commitment,loyalty,social_events,shared_working_space,after_hours_friendships,independent_working,high_salary,community_involvement,diversity_and_inclusion,mentorship_programs,employee_benefits,job_security,flexible_working_hours,work_from_home,d_sustainability,d_collaborations,d_work_life_balance,d_commitment,d_loyalty,d_social_events,d_shared_working_space,d_after_hours_friendships,d_independent_working,d_high_salary,d_community_involvement,d_diversity_and_inclusion,d_mentorship_programs,d_employee_benefits,d_job_security,d_flexible_working_hours,d_work_from_home,interests_correlate,d_interests_correlate,expected_satisfied_with_people,expected_num_interested_in_me,expected_num_matches,d_expected_satisfied_with_people,d_expected_num_interested_in_me,d_expected_num_matches,satisfied,guess_prob_satisfied,d_satisfied,d_guess_prob_satisfied,met
7295,b'',6.0,b'technical',8.0,13.0,5.0,b'[4-6]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',10.0,1.0,b'[6-10]',b'[0-1]',b'Finance',20.0,20.0,20.0,20.0,6.67,13.33,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',8.0,7.0,4.0,6.0,6.0,4.0,b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',16.67,16.67,16.67,16.67,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',8.0,10.0,10.0,9.0,10.0,b'[6-8]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',8.0,8.0,8.0,8.0,8.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[0-5]',b'[6-8]',b'[6-8]',b'[9-10]',b'[0-5]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[9-10]',b'[0-5]',b'[9-10]',b'[0-5]',b'[9-10]',0.34,b'[0.33-1]',5.0,,0.0,b'[5-6]',b'[0-3]',b'[0-2]',8.0,5.0,b'[6-8]',b'[5-6]',0.0
8234,b'',6.0,b'technical',4.0,13.0,9.0,b'[7-37]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,10.0,b'[6-10]',b'[6-10]',b'marine geophysics',20.0,20.0,20.0,20.0,6.67,13.33,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',3.0,8.0,8.0,2.0,7.0,1.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',6.67,20.0,20.0,15.56,b'[0-15]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',7.0,8.0,8.0,8.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',7.0,8.0,9.0,8.0,7.0,8.0,b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[9-10]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',-0.06,b'[-1-0]',8.0,,1.0,b'[7-10]',b'[0-3]',b'[0-2]',7.0,5.0,b'[6-8]',b'[5-6]',0.0
3916,b'',6.0,b'technical',4.0,18.0,14.0,b'[7-37]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',8.0,10.0,b'[6-10]',b'[6-10]',b'marine geophysics',18.75,16.67,18.75,20.83,12.5,12.5,b'[16-20]',b'[16-20]',b'[16-20]',b'[21-100]',b'[0-15]',b'[0-15]',7.0,9.0,9.0,7.0,6.0,,b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',6.67,20.0,20.0,15.56,b'[0-15]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',7.0,8.0,8.0,8.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',7.0,7.0,8.0,5.0,8.0,5.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[9-10]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',0.15,b'[0-0.33]',8.0,,1.0,b'[7-10]',b'[0-3]',b'[0-2]',6.0,6.0,b'[6-8]',b'[5-6]',0.0
3055,b'',6.0,b'managerial',7.0,8.0,1.0,b'[0-1]',b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',1.0,1.0,b'[0-1]',b'[0-1]',b'Business',16.67,16.67,16.67,16.67,16.67,16.67,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',7.0,9.0,7.0,9.0,6.0,9.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',17.39,17.39,15.22,19.57,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[16-20]',7.0,9.0,8.0,9.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',8.0,8.0,9.0,8.0,9.0,7.0,b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',b'[9-10]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',0.16,b'[0-0.33]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',7.0,6.0,b'[6-8]',b'[5-6]',1.0
6724,b'',6.0,b'managerial',13.0,,,b'[7-37]',b'European/Caucasian-American',b'?',b'0',9.0,6.0,b'[6-10]',b'[6-10]',b'MBA',,,,,,,b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',10.0,10.0,10.0,10.0,10.0,10.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',20.0,20.0,20.0,13.33,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',8.0,8.0,8.0,8.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',7.0,8.0,10.0,9.0,9.0,8.0,b'[6-8]',b'[6-8]',b'[9-10]',b'[9-10]',b'[9-10]',b'[6-8]',7.0,2.0,9.0,8.0,6.0,6.0,1.0,7.0,7.0,9.0,9.0,4.0,9.0,2.0,9.0,6.0,2.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',b'[9-10]',b'[9-10]',b'[0-5]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',,b'[-1-0]',6.0,,3.0,b'[5-6]',b'[0-3]',b'[3-5]',9.0,9.0,b'[9-10]',b'[7-10]',
1123,b'',7.0,b'technical',5.0,4.0,1.0,b'[0-1]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',1.0,4.0,b'[0-1]',b'[2-5]',b'political science',19.05,19.05,19.05,19.05,9.52,14.29,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',10.0,8.0,8.0,7.0,7.0,5.0,b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',14.29,14.29,21.43,9.52,b'[0-15]',b'[0-15]',b'[21-100]',b'[21-100]',b'[16-20]',b'[0-15]',9.0,9.0,9.0,10.0,7.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[6-8]',4.0,5.0,6.0,4.0,6.0,4.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',5.0,6.0,6.0,6.0,5.0,5.0,6.0,14.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',0.35,b'[0.33-1]',7.0,,,b'[7-10]',b'[0-3]',b'[0-2]',4.0,9.0,b'[0-5]',b'[7-10]',0.0
6147,b'',7.0,b'technical',5.0,7.0,2.0,b'[2-3]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',1.0,4.0,b'[0-1]',b'[2-5]',b'political science',12.0,20.0,20.0,20.0,16.0,12.0,b'[0-15]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',7.0,7.0,7.0,5.0,6.0,5.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',14.29,14.29,21.43,9.52,b'[0-15]',b'[0-15]',b'[21-100]',b'[21-100]',b'[16-20]',b'[0-15]',9.0,9.0,9.0,10.0,7.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[6-8]',6.0,8.0,8.0,8.0,8.0,7.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',5.0,6.0,6.0,6.0,5.0,5.0,6.0,14.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',-0.43,b'[-1-0]',7.0,,,b'[7-10]',b'[0-3]',b'[0-2]',8.0,10.0,b'[6-8]',b'[7-10]',1.0
2088,b'',7.0,b'technical',5.0,7.0,2.0,b'[2-3]',b'European/Caucasian-American',b'Other',b'0',1.0,4.0,b'[0-1]',b'[2-5]',b'political science',27.78,19.44,19.44,27.78,2.78,2.78,b'[21-100]',b'[16-20]',b'[16-20]',b'[21-100]',b'[0-15]',b'[0-15]',4.0,4.0,8.0,4.0,,,b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',14.29,14.29,21.43,9.52,b'[0-15]',b'[0-15]',b'[21-100]',b'[21-100]',b'[16-20]',b'[0-15]',9.0,9.0,9.0,10.0,7.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[6-8]',8.0,6.0,6.0,8.0,9.0,5.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[0-5]',5.0,6.0,6.0,6.0,5.0,5.0,6.0,14.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',-0.21,b'[-1-0]',7.0,,,b'[7-10]',b'[0-3]',b'[0-2]',5.0,5.0,b'[0-5]',b'[5-6]',0.0
7471,b'',7.0,b'technical',5.0,9.0,4.0,b'[4-6]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',1.0,4.0,b'[0-1]',b'[2-5]',b'political science',16.28,20.93,18.6,18.6,13.95,11.63,b'[16-20]',b'[21-100]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,7.0,7.0,7.0,5.0,7.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',14.29,14.29,21.43,9.52,b'[0-15]',b'[0-15]',b'[21-100]',b'[21-100]',b'[16-20]',b'[0-15]',9.0,9.0,9.0,10.0,7.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[6-8]',4.0,7.0,7.0,9.0,8.0,7.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',5.0,6.0,6.0,6.0,5.0,5.0,6.0,14.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',-0.27,b'[-1-0]',7.0,,,b'[7-10]',b'[0-3]',b'[0-2]',9.0,10.0,b'[9-10]',b'[7-10]',0.0
7147,b'',7.0,b'technical',14.0,10.0,4.0,b'[4-6]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,2.0,b'[6-10]',b'[2-5]',b'Law',19.57,10.87,19.57,19.57,19.57,10.87,b'[16-20]',b'[0-15]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',5.0,8.0,9.0,6.0,7.0,9.0,b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',8.33,20.83,20.83,18.75,b'[0-15]',b'[21-100]',b'[21-100]',b'[0-15]',b'[16-20]',b'[16-20]',7.0,10.0,7.0,8.0,7.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',8.0,9.0,9.0,7.0,8.0,8.0,b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',4.0,5.0,6.0,8.0,9.0,9.0,6.0,4.0,8.0,9.0,5.0,7.0,7.0,7.0,7.0,6.0,4.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',0.34,b'[0.33-1]',6.0,,3.0,b'[5-6]',b'[0-3]',b'[3-5]',9.0,8.0,b'[9-10]',b'[7-10]',0.0
7217,b'',7.0,b'technical',4.0,9.0,5.0,b'[4-6]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,2.0,b'[2-5]',b'[2-5]',b'Nutrition/Genetics',15.91,20.45,20.45,20.45,11.36,11.36,b'[16-20]',b'[21-100]',b'[21-100]',b'[21-100]',b'[0-15]',b'[0-15]',8.0,8.0,8.0,8.0,7.0,9.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',16.0,16.0,16.0,16.0,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',7.0,8.0,8.0,9.0,9.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[9-10]',4.0,7.0,8.0,5.0,7.0,4.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',10.0,7.0,9.0,6.0,6.0,6.0,4.0,3.0,7.0,7.0,5.0,4.0,7.0,9.0,8.0,7.0,4.0,b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',0.32,b'[0-0.33]',5.0,,,b'[5-6]',b'[0-3]',b'[0-2]',4.0,8.0,b'[0-5]',b'[7-10]',0.0
6000,b'',7.0,b'technical',4.0,8.0,4.0,b'[4-6]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,2.0,b'[2-5]',b'[2-5]',b'Nutrition/Genetics',15.22,15.22,19.57,17.39,13.04,19.57,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[16-20]',8.0,7.0,7.0,7.0,7.0,5.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',16.0,16.0,16.0,16.0,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',7.0,8.0,8.0,9.0,9.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[9-10]',7.0,7.0,8.0,8.0,7.0,7.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',10.0,7.0,9.0,6.0,6.0,6.0,4.0,3.0,7.0,7.0,5.0,4.0,7.0,9.0,8.0,7.0,4.0,b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',0.28,b'[0-0.33]',5.0,,,b'[5-6]',b'[0-3]',b'[0-2]',9.0,5.0,b'[9-10]',b'[5-6]',1.0
4251,b'',7.0,b'technical',4.0,4.0,0.0,b'[0-1]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,2.0,b'[2-5]',b'[2-5]',b'Nutrition/Genetics',11.11,17.78,17.78,17.78,17.78,17.78,b'[0-15]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',8.0,8.0,8.0,8.0,8.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',16.0,16.0,16.0,16.0,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',7.0,8.0,8.0,9.0,9.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[9-10]',5.0,5.0,6.0,6.0,5.0,5.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',10.0,7.0,9.0,6.0,6.0,6.0,4.0,3.0,7.0,7.0,5.0,4.0,7.0,9.0,8.0,7.0,4.0,b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',0.03,b'[0-0.33]',5.0,,,b'[5-6]',b'[0-3]',b'[0-2]',5.0,8.0,b'[0-5]',b'[7-10]',1.0
2415,b'',7.0,b'technical',17.0,8.0,9.0,b'[7-37]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',1.0,7.0,b'[0-1]',b'[6-10]',b'Comparative Literature',15.22,15.22,19.57,17.39,13.04,19.57,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[16-20]',4.0,6.0,8.0,3.0,6.0,3.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',18.18,18.18,18.18,13.64,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',8.0,8.0,8.0,8.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',5.0,5.0,10.0,,8.0,,b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[6-8]',b'[0-5]',5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',0.3,b'[0-0.33]',5.0,,,b'[5-6]',b'[0-3]',b'[0-2]',5.0,2.0,b'[0-5]',b'[0-4]',0.0
6997,b'',7.0,b'technical',17.0,9.0,8.0,b'[7-37]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',1.0,7.0,b'[0-1]',b'[6-10]',b'Comparative Literature',17.78,20.0,17.78,15.56,15.56,13.33,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',7.0,8.0,9.0,7.0,8.0,7.0,b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',18.18,18.18,18.18,13.64,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',8.0,8.0,8.0,8.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',8.0,8.0,8.0,8.0,,,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',0.01,b'[0-0.33]',5.0,,,b'[5-6]',b'[0-3]',b'[0-2]',7.0,4.0,b'[6-8]',b'[0-4]',0.0
9707,b'',7.0,b'technical',17.0,3.0,14.0,b'[7-37]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',1.0,7.0,b'[0-1]',b'[6-10]',b'Comparative Literature',18.37,18.37,20.41,20.41,16.33,6.12,b'[16-20]',b'[16-20]',b'[21-100]',b'[21-100]',b'[16-20]',b'[0-15]',5.0,6.0,5.0,5.0,5.0,4.0,b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',18.18,18.18,18.18,13.64,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',8.0,8.0,8.0,8.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',6.0,8.0,8.0,8.0,,,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',-0.21,b'[-1-0]',5.0,,,b'[5-6]',b'[0-3]',b'[0-2]',5.0,3.0,b'[0-5]',b'[0-4]',0.0
5712,b'',7.0,b'technical',7.0,9.0,2.0,b'[2-3]',b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,3.0,b'[2-5]',b'[2-5]',b'Business',17.78,20.0,17.78,15.56,15.56,13.33,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',10.0,8.0,8.0,9.0,8.0,,b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[0-5]',18.0,18.0,20.0,10.0,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',8.0,7.0,8.0,9.0,7.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',8.0,7.0,8.0,7.0,7.0,5.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[9-10]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',0.37,b'[0.33-1]',5.0,,7.0,b'[5-6]',b'[0-3]',b'[5-18]',7.0,6.0,b'[6-8]',b'[5-6]',0.0
7519,b'',7.0,b'technical',7.0,9.0,2.0,b'[2-3]',b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',3.0,3.0,b'[2-5]',b'[2-5]',b'Business',16.28,20.93,18.6,18.6,13.95,11.63,b'[16-20]',b'[21-100]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,7.0,7.0,6.0,6.0,7.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',18.0,18.0,20.0,10.0,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',8.0,7.0,8.0,9.0,7.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',4.0,7.0,8.0,4.0,6.0,4.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[9-10]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',0.43,b'[0.33-1]',5.0,,7.0,b'[5-6]',b'[0-3]',b'[5-18]',5.0,5.0,b'[0-5]',b'[5-6]',0.0
